Row	Column	Assay	Sample	Conc	Ct	Tm	Expected Tm	R2	Chi2	Straight R2	Efficiency	Multiple peaks	Outlier	Multimodal melt peaks	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Tm minus mean	Ct minus mean
2	60	16s	16W13P20	-1	17.7908	83.56738		0.9999162	12781.81	0.7298606	1.941864	False	False	False	0.003438419										15	2690.792	1.379865	20.60802	10530.88	-2.831899	4.913673	0.16745	-0.09567261
2	61	16s	16W13P20	-1	17.89303	83.32503		0.9999138	10712.83	0.7383627	1.944795	False	False	False	0.002830773										10	2372.644	1.37699	20.70647	9607.32	-0.2713592	5.049205	-0.0749054	0.006559372
2	62	16s	16W13P20	-1	17.97558	83.30739		0.999961	6252.726	0.735543	1.955048	False	False	False	0.002762702										11	2776.892	1.367063	20.77595	11003.45	-0.5760191	4.962507	-0.09254456	0.08911133
3	0	16s	16W12P16	-1	18.74438	84.5164		0.9997711	30253.9	0.7193593	1.924838	False	False	False	0.001909487										10	2689.65	1.396907	21.58405	9802.449	-2.722542	4.644507	0.1304321	0.2417068
3	1	16s	16W12P16	-1	18.41762	84.25243		0.9998136	23426.83	0.7260826	1.984199	False	False	False	0.001215213										15	2594.083	1.339904	21.18221	8918.857	3.295641	4.438155	-0.1335297	-0.0850544
3	2	16s	16W12P16	-1	18.34602	84.38905		0.999715	31499.95	0.7270598	1.984202	False	False	False	0.001195654										11	2582.939	1.339901	21.11061	8318.949	0.958981	4.220729	0.003089905	-0.1566505
3	12	16s	16W13P32	-1	20.27893	84.04003		0.9995424	74443.27	0.7300962	2.007971	False	False	False	0.0002613459										11	2616.011	1.318854	23.01581	9914.069	3.925095	4.789765	0.1356277	-0.01957703
3	13	16s	16W13P32	-1	20.19088	83.94154		0.9993786	119900.3	0.7384906	2.005804	False	False	False	0.0003082328										19	2588.793	1.320734	22.93023	10690.18	4.989641	5.129406	0.03713989	-0.1076317
3	14	16s	16W13P32	-1	20.42572	83.73164		0.9996265	58707.62	0.7338921	2.001399	False	False	False	0.0002517879										11	2538.523	1.324579	23.17013	9951.929	2.067385	4.920362	-0.1727676	0.1272068
3	24	16s	16W14P30	-1	17.72913	83.86953		0.9998849	21296.67	0.7318423	1.978343	False	False	False	0.002725992										9	2554.365	1.345237	20.50076	11322.93	0.1191747	5.432777	-0.1128693	-0.1194649
